"","land","barr","mort","mcrun","meann","ngen","m"
"3253","ibr42","0000","000","2","667","500","0.0276154668077526"
"3254","ibr42","0000","000","3","665.4","500","0.0287289496784162"
"3255","ibr42","0000","000","4","666.6","500","0.0280164181270942"
"3256","ibr42","0000","000","5","663.9","500","0.0284766362870735"
"3257","ibr42","0000","000","6","663","500","0.0284317889580546"
"3258","ibr42","0000","000","7","662","500","0.0282187216914064"
"3259","ibr42","0000","000","8","664.1","500","0.0278939925099369"
"3260","ibr42","0000","000","9","666.7","500","0.0281120378176383"
"3261","ibr42","0000","025","0","662.9","500","0.0217769052491888"
"3262","ibr42","0000","025","1","667","500","0.0218695884577779"
"3263","ibr42","0000","025","2","659.9","500","0.021846071993585"
"3264","ibr42","0000","025","3","660.7","500","0.0224024103383486"
"3265","ibr42","0000","025","4","662.6","500","0.0222384103380347"
"3266","ibr42","0000","025","5","665.6","500","0.0221840644323283"
"3267","ibr42","0000","025","6","664.5","500","0.0217529520835456"
"3268","ibr42","0000","025","7","662.1","500","0.0220175058619505"
"3269","ibr42","0000","025","8","665.2","500","0.0218310581771632"
"3270","ibr42","0000","025","9","662.6","500","0.0218882351663853"
"3271","ibr42","0000","050","0","660.2","500","0.0156374398798679"
"3272","ibr42","0000","050","1","660.8","500","0.0156621585560586"
"3273","ibr42","0000","050","2","662.5","500","0.0155886572073005"
"3274","ibr42","0000","050","3","658.2","500","0.0149805089670408"
"3275","ibr42","0000","050","4","660.6","500","0.0154126482116326"
"3276","ibr42","0000","050","5","661.1","500","0.0155515175621291"
"3277","ibr42","0000","050","6","662.4","500","0.0157015539492099"
"3278","ibr42","0000","050","7","662.4","500","0.0153308036554127"
"3279","ibr42","0000","050","8","663.2","500","0.0153980877900054"
"3280","ibr42","0000","050","9","660.2","500","0.0154823933767678"
"3281","ibr42","0000","075","0","660.2","500","0.0079431343897877"
"3282","ibr42","0000","075","1","657.7","500","0.00810625232270622"
"3283","ibr42","0000","075","2","658.4","500","0.0082635556880464"
"3284","ibr42","0000","075","3","661.4","500","0.00802702215203883"
"3285","ibr42","0000","075","4","657.9","500","0.00809776654225116"
"3286","ibr42","0000","075","5","659.2","500","0.00794649637069575"
"3287","ibr42","0000","075","6","657.3","500","0.00814097884435365"
"3288","ibr42","0000","075","7","659.7","500","0.00797427812110077"
"3289","ibr42","0000","075","8","657.8","500","0.00832820034071684"
"3290","ibr42","0000","075","9","657","500","0.00797090390489188"
"3291","ibr42","0000","100","0","655.6","500","0"
"3292","ibr42","0000","100","1","655.1","500","0"
"3293","ibr42","0000","100","2","653.7","500","0"
"3294","ibr42","0000","100","3","654.6","500","0"
"3295","ibr42","0000","100","4","655.8","500","0"
"3296","ibr42","0000","100","5","653","500","0"
"3297","ibr42","0000","100","6","655.8","500","0"
"3298","ibr42","0000","100","7","655.7","500","0"
"3299","ibr42","0000","100","8","653.2","500","0"
"3300","ibr42","0000","100","9","653.7","500","0"
"3301","ibr42","0750","000","0","667.1","500","0.0164475845874551"
"3302","ibr42","0750","000","1","663.8","500","0.0166243074652569"
"3303","ibr42","0750","000","2","665.2","500","0.0162511522584507"
"3304","ibr42","0750","000","3","665.5","500","0.016658218308936"
"3305","ibr42","0750","000","4","663.2","500","0.0166979577279142"
"3306","ibr42","0750","000","5","664.5","500","0.0164366542581448"
"3307","ibr42","0750","000","6","664.8","500","0.0165089806098351"
"3308","ibr42","0750","000","7","667.2","500","0.0164465641998128"
"3309","ibr42","0750","000","8","663.1","500","0.0166095849679303"
"3310","ibr42","0750","000","9","665.9","500","0.0166250977589188"
"3311","ibr42","0750","025","0","661.7","500","0.0126990317652733"
"3312","ibr42","0750","025","1","661","500","0.0132468067364885"
"3313","ibr42","0750","025","2","665.1","500","0.0130815926552478"
"3314","ibr42","0750","025","3","664.9","500","0.0128448540975733"
"3315","ibr42","0750","025","4","660.7","500","0.0130394360736827"
"3316","ibr42","0750","025","5","663.9","500","0.0129301345015524"
"3317","ibr42","0750","025","6","665.3","500","0.0129982744882151"
"3318","ibr42","0750","025","7","666","500","0.0123732672842851"
"3319","ibr42","0750","025","8","661.7","500","0.0130428506498867"
"3320","ibr42","0750","025","9","664.1","500","0.0131046744222199"
"3321","ibr42","0750","050","0","659.9","500","0.00876136168123311"
"3322","ibr42","0750","050","1","661.4","500","0.00898245422556756"
"3323","ibr42","0750","050","2","661.4","500","0.00912988224861675"
"3324","ibr42","0750","050","3","664.3","500","0.00888089971098611"
"3325","ibr42","0750","050","4","665.7","500","0.00878989525288914"
"3326","ibr42","0750","050","5","660.9","500","0.00877032951051892"
"3327","ibr42","0750","050","6","660.3","500","0.00878359954043536"
"3328","ibr42","0750","050","7","664.3","500","0.00849985585671541"
"3329","ibr42","0750","050","8","659.6","500","0.00867590110876507"
"3330","ibr42","0750","050","9","661","500","0.0085708339516949"
"3331","ibr42","0750","075","0","660.3","500","0.00482402225422268"
"3332","ibr42","0750","075","1","661.8","500","0.00473870729711911"
"3333","ibr42","0750","075","2","661.8","500","0.00468153649354055"
"3334","ibr42","0750","075","3","659.4","500","0.00459750546820745"
"3335","ibr42","0750","075","4","658.9","500","0.00451896161089834"
"3336","ibr42","0750","075","5","662.1","500","0.00475796525198331"
"3337","ibr42","0750","075","6","660.7","500","0.00458033618730301"
"3338","ibr42","0750","075","7","661.4","500","0.00454778236485622"
"3339","ibr42","0750","075","8","660.3","500","0.00471402139258501"
"3340","ibr42","0750","075","9","660.1","500","0.00460384839725288"
"3341","ibr42","0750","100","0","659","500","0"
"3342","ibr42","0750","100","1","660.8","500","0"
"3343","ibr42","0750","100","2","658.6","500","0"
"3344","ibr42","0750","100","3","658","500","0"
"3345","ibr42","0750","100","4","656.9","500","0"
"3346","ibr42","0750","100","5","659.9","500","0"
"3347","ibr42","0750","100","6","659.7","500","0"
"3348","ibr42","0750","100","7","658.4","500","0"
"3349","ibr42","0750","100","8","660.1","500","0"
"3350","ibr42","0750","100","9","657.8","500","0"
"3351","ibr42","1500","000","0","664.5","500","0.00483394531902389"
"3352","ibr42","1500","000","1","661","500","0.0049586117365472"
"3353","ibr42","1500","000","2","662.7","500","0.00486140492454236"
"3354","ibr42","1500","000","3","663","500","0.00467287544405765"
"3355","ibr42","1500","000","4","662.2","500","0.00498842223875497"
"3356","ibr42","1500","000","5","659.9","500","0.00481716872135505"
"3357","ibr42","1500","000","6","662.8","500","0.00506075530209715"
"3358","ibr42","1500","000","7","660.8","500","0.00490886848454942"
"3359","ibr42","1500","000","8","662.8","500","0.00492122272816866"
"3360","ibr42","1500","000","9","661.6","500","0.00492955222898278"
"3361","ibr42","1500","025","0","662.5","500","0.003583957556883"
"3362","ibr42","1500","025","1","662.9","500","0.00371666222874726"
"3363","ibr42","1500","025","2","663.9","500","0.00378366102656129"
"3364","ibr42","1500","025","3","660","500","0.00378099193855551"
"3365","ibr42","1500","025","4","664.8","500","0.00370842835593287"
"3366","ibr42","1500","025","5","662.5","500","0.00373638333238764"
